outlet_id,category,outlet_name,dealer_name,outlet_type,state,city,locality,street_address,pincode,country,latitude,longitude,telephone,email,contact_person,opening_hours,payment_modes,amenities,rating_value,rating_count,page_url,map_url
238384,Retail_Fuel,IndianOil,Krishna Filling Station,GasStation,Jammu And Kashmir,Kathua,Bandhar,"Ground Floor, Bani, Basohli, Bani Sarthal Road",184206,India,32.712732000,75.815763000,+917051456188,rathorereena1986@gmail.com,Reena Devi Reena,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.4,34,https://locator.iocl.com/indianoil-krishna-filling-station-petrol-pump-bandhar-kathua-238384/Home,https://locator.iocl.com/indianoil-krishna-filling-station-petrol-pump-bandhar-kathua-238384/Map
237880,Retail_Fuel,IndianOil,Jai Baba Shivo Filling Station,GasStation,Jammu And Kashmir,Kathua,Garha Satura,"Ground Floor, Jandi",184142,India,32.458701,75.224671,+917298243072,kuldeep25091973@gmail.com,Raj Kuldeep,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.3,22,https://locator.iocl.com/indianoil-jai-baba-shivo-filling-station-petrol-pump-garha-satura-kathua-237880/Home,https://locator.iocl.com/indianoil-jai-baba-shivo-filling-station-petrol-pump-garha-satura-kathua-237880/Map
237974,Retail_Fuel,IndianOil,Sohan Lal &amp; Bros Fuel Centre,GasStation,Jammu And Kashmir,Kathua,Barnoti,Ground Floor,184143,India,32.430012,75.430534,+919419189606,sohanlal8887@gmail.com,Sharma Sandhya,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,128,https://locator.iocl.com/indianoil-sohan-lal-bros-fuel-centre-petrol-pump-barnoti-kathua-237974/Home,https://locator.iocl.com/indianoil-sohan-lal-bros-fuel-centre-petrol-pump-barnoti-kathua-237974/Map
238374,Retail_Fuel,IndianOil,Sindh Filling Station,GasStation,Jammu And Kashmir,Srinagar,Gund,"Ground Floor, Srinagar Leh Ladakh Highway, Kangan",191202,India,34.284169,74.846052,+919906649369,sindhfilling@gmail.com,Ahmad Teli Sajjad,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.1,24,https://locator.iocl.com/indianoil-sindh-filling-station-petrol-pump-gund-srinagar-238374/Home,https://locator.iocl.com/indianoil-sindh-filling-station-petrol-pump-gund-srinagar-238374/Map
238818,Retail_Fuel,IndianOil,Mehta Filling Station,GasStation,Jammu And Kashmir,Kathua,Garha Satura,"Ground Floor, Paharu Chak, Hiranagar",184142,India,32.476181,75.273484,+918082692092,rajivhgr@rediffmail.com,Prakash Om,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,3.7,6,https://locator.iocl.com/indianoil-mehta-filling-station-petrol-pump-garha-satura-kathua-238818/Home,https://locator.iocl.com/indianoil-mehta-filling-station-petrol-pump-garha-satura-kathua-238818/Map
238388,Retail_Fuel,IndianOil,Vinayak Filling Station,GasStation,Jammu And Kashmir,Kathua,Bali,"Ground Floor, Udhampur",184205,India,32.96804,75.16711,+919419190513,vinodsinghwazir@gmail.com,Vinod Singh Wazir,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.1,54,https://locator.iocl.com/indianoil-vinayak-filling-station-petrol-pump-bali-kathua-238388/Home,https://locator.iocl.com/indianoil-vinayak-filling-station-petrol-pump-bali-kathua-238388/Map
238954,Retail_Fuel,IndianOil,Aqsa Filling Station,GasStation,Jammu And Kashmir,Srinagar,Zainakote,"Ground Floor, Khushpora, Shaltang Road, Shaltang",190012,India,34.0915114,74.7394176,+919419041133,valleyview_iocl@yahoo.com,Altaf,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Toilet",4.6,15,https://locator.iocl.com/indianoil-aqsa-filling-station-petrol-pump-zainakote-srinagar-238954/Home,https://locator.iocl.com/indianoil-aqsa-filling-station-petrol-pump-zainakote-srinagar-238954/Map
238516,Retail_Fuel,IndianOil,Vishal Filling Station,GasStation,Jammu And Kashmir,Kathua,Tharakalwal,"Ground Floor, Billawar, Udhampur Billawar Road",184210,India,32.641201,75.438583,+919906094577,vermasushil33233@gmail.com,Vishal Verma Vishal,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,17,https://locator.iocl.com/indianoil-vishal-filling-station-petrol-pump-tharakalwal-kathua-238516/Home,https://locator.iocl.com/indianoil-vishal-filling-station-petrol-pump-tharakalwal-kathua-238516/Map
238033,Retail_Fuel,IndianOil,Shaheed Sartool Singh Stn,GasStation,Jammu And Kashmir,Kathua,NULL,"Ground Floor, Chadwal Morh",184124,India,32.463913000,75.339897000,+916006027954,indianoilchadwal@yahoo.com,Devi Rani,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,32,https://locator.iocl.com/indianoil-shaheed-sartool-singh-stn-petrol-pump-null-kathua-238033/Home,https://locator.iocl.com/indianoil-shaheed-sartool-singh-stn-petrol-pump-null-kathua-238033/Map
238523,Retail_Fuel,IndianOil,Bhalla Filling Station,GasStation,Jammu And Kashmir,Kathua,Barnote,"Ground Floor, Muthi Hardo, Marheen",184143,India,32.430632,75.386108,+917780920765,gagandeep3637@gmail.com,Singh Gagandeep,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.2,9,https://locator.iocl.com/indianoil-bhalla-filling-station-petrol-pump-barnote-kathua-238523/Home,https://locator.iocl.com/indianoil-bhalla-filling-station-petrol-pump-barnote-kathua-238523/Map
526139,Retail_Fuel,IndianOil,Jk Agro Fuels,GasStation,Jammu And Kashmir,Srinagar,Khonmoh,"Agro Complex, Lal Mandi",191104,India,34.0514325,74.9373391,+919906535846,Technoaidcl@Gmail.Com,Manager,Monday: 12:00 AM-11:45 PM; Tuesday: 12:00 AM-11:45 PM; Wednesday: 12:00 AM-11:45 PM; Thursday: 12:00 AM-11:45 PM; Friday: 12:00 AM-11:45 PM; Saturday: 12:00 AM-11:45 PM; Sunday: 12:00 AM-11:45 PM,,,,,https://locator.iocl.com/indianoil-jk-agro-fuels-petrol-pump-khonmoh-srinagar-526139/Home,https://locator.iocl.com/indianoil-jk-agro-fuels-petrol-pump-khonmoh-srinagar-526139/Map
238095,Retail_Fuel,IndianOil,Dudhadhari Filling Station,GasStation,Jammu And Kashmir,Kathua,Sanjhimore,"Ground Floor, Chak Nathal, Kathua Road",184126,India,32.428597000,75.329987000,+919419247695,ksingh30150@gmail.com,Kuldeep Singh,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.5,6,https://locator.iocl.com/indianoil-dudhadhari-filling-station-petrol-pump-sanjhimore-kathua-238095/Home,https://locator.iocl.com/indianoil-dudhadhari-filling-station-petrol-pump-sanjhimore-kathua-238095/Map
238829,Retail_Fuel,IndianOil,Shiva Filling Station,GasStation,Jammu And Kashmir,Kathua,Muthi Rakhwala,Ground Floor,184104,India,32.390594,75.451576,+919419184932,kamakshi9313@gmail.com,Shamkish,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4,24,https://locator.iocl.com/indianoil-shiva-filling-station-petrol-pump-muthi-rakhwala-kathua-238829/Home,https://locator.iocl.com/indianoil-shiva-filling-station-petrol-pump-muthi-rakhwala-kathua-238829/Map
238824,Retail_Fuel,IndianOil,Little Sons &amp; Co (A),GasStation,Jammu And Kashmir,Kathua,Lakhanpur,Ground Floor,184126,India,32.3829,75.592900000,+919419152235,littlesonslakhanpur@gmail.com,Sethi Sp -Sethi Vikram,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4.2,114,https://locator.iocl.com/indianoil-little-sons-co-a-petrol-pump-lakhanpur-kathua-238824/Home,https://locator.iocl.com/indianoil-little-sons-co-a-petrol-pump-lakhanpur-kathua-238824/Map
239026,Retail_Fuel,IndianOil,Kishan Chand &amp; Sons,GasStation,Jammu And Kashmir,Kathua,Billawar,"Ground Floor, K Dhar Road, Phinter",184204,India,32.584072000,75.542198000,+919697192083,mahajan.indu60@gmail.com,Indu Mahajan,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.8,4,https://locator.iocl.com/indianoil-kishan-chand-sons-petrol-pump-billawar-kathua-239026/Home,https://locator.iocl.com/indianoil-kishan-chand-sons-petrol-pump-billawar-kathua-239026/Map
238817,Retail_Fuel,IndianOil,Punjab Singh &amp; Co (A),GasStation,Jammu And Kashmir,Kathua,Dayalachak,Ground Floor,184122,India,32.476555,75.308548,+919697024365,indianoil.exe@gmail.com,Gupta Sanjay,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.5,4,https://locator.iocl.com/indianoil-punjab-singh-co-a-petrol-pump-dayalachak-kathua-238817/Home,https://locator.iocl.com/indianoil-punjab-singh-co-a-petrol-pump-dayalachak-kathua-238817/Map
239224,Retail_Fuel,IndianOil,Vm Gupta &amp; Sons,GasStation,Jammu And Kashmir,Kathua,Green Park Colony,Ground Floor,184128,India,32.373833000,75.533073000,+919419224277,amitgvm@gmail.com,Gupta Amit,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.6,21,https://locator.iocl.com/indianoil-vm-gupta-sons-petrol-pump-green-park-colony-kathua-239224/Home,https://locator.iocl.com/indianoil-vm-gupta-sons-petrol-pump-green-park-colony-kathua-239224/Map
239256,Retail_Fuel,IndianOil,Saroop&#039;S Point,GasStation,Jammu And Kashmir,Kathua,Lakhanpur,"Ground Floor, NH 1A",184123,India,32.379574000,75.580765000,+919906033162,sarooppoint@yahoo.co.in,Singh Saroop,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.4,85,https://locator.iocl.com/indianoil-saroop-s-point-petrol-pump-lakhanpur-kathua-239256/Home,https://locator.iocl.com/indianoil-saroop-s-point-petrol-pump-lakhanpur-kathua-239256/Map
239025,Retail_Fuel,IndianOil,Raj Filling Station,GasStation,Jammu And Kashmir,Kathua,Billawar,"Ground Floor, Ramkot",184128,India,32.649601,75.314325,+919858006947,fillingstationraj@gmail.com,Ram Anant,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",3.8,6,https://locator.iocl.com/indianoil-raj-filling-station-petrol-pump-billawar-kathua-239025/Home,https://locator.iocl.com/indianoil-raj-filling-station-petrol-pump-billawar-kathua-239025/Map
277689,Retail_Fuel,IndianOil,Mahavir Filling Station,GasStation,Jammu And Kashmir,Kathua,Kore Punoo,Ground Floor,184142,India,32.344720,75.376230,+917780863444,mahavirfillingstation023@gmail.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.9,13,https://locator.iocl.com/indianoil-mahavir-filling-station-petrol-pump-kore-punoo-kathua-277689/Home,https://locator.iocl.com/indianoil-mahavir-filling-station-petrol-pump-kore-punoo-kathua-277689/Map
237868,Retail_Fuel,IndianOil,Chogul Service Station,GasStation,Jammu And Kashmir,Kupwara,Batpora,Lock No 11012,193222,India,34.409056000,74.311725000,+919596427768,chogalservicestation@gmail.com,Ghulam Qadir,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4.1,139,https://locator.iocl.com/indianoil-chogul-service-station-petrol-pump-batpora-kupwara-237868/Home,https://locator.iocl.com/indianoil-chogul-service-station-petrol-pump-batpora-kupwara-237868/Map
276738,Retail_Fuel,IndianOil,Behari Lal Som Nath,GasStation,Jammu And Kashmir,Kathua,Kalibari,NH 1A,184104,India,32.398357,75.510864,"+919419150575, +919419150575",crgs7575@gmail.com,surjit singh,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.8,75,https://locator.iocl.com/indianoil-behari-lal-som-nath-petrol-pump-kalibari-kathua-276738/Home,https://locator.iocl.com/indianoil-behari-lal-som-nath-petrol-pump-kalibari-kathua-276738/Map
239332,Retail_Fuel,IndianOil,Shree F/St,GasStation,Jammu And Kashmir,Kathua,Udhampur,"Ground Floor, NH 1A",184123,India,32.4084392,75.485179,+919419000321,shreefilling01@gmail.com,Kumar Sharma Rakesh,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.3,28,https://locator.iocl.com/indianoil-shree-f-st-petrol-pump-udhampur-kathua-239332/Home,https://locator.iocl.com/indianoil-shree-f-st-petrol-pump-udhampur-kathua-239332/Map
519111,Retail_Fuel,IndianOil,Geeta Fuels,GasStation,Jammu And Kashmir,Kathua,Hiranagar,"Dyala Chak Bypass, Dalta Tehsil",184205,India,32.5125034,75.3304182,+917889561637,Prajwal.Gupta7@Gmail.Com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,5,6,https://locator.iocl.com/indianoil-geeta-fuels-petrol-pump-hiranagar-kathua-519111/Home,https://locator.iocl.com/indianoil-geeta-fuels-petrol-pump-hiranagar-kathua-519111/Map
237925,Retail_Fuel,IndianOil,Marazi Filling Station,GasStation,Jammu And Kashmir,Kupwara,Batpora,Lock No 1209,193222,India,34.520909000,74.26,+919419036828,aasimmarazi_11@yahoo.in,Nabi Marazi Ghulam,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,204,https://locator.iocl.com/indianoil-marazi-filling-station-petrol-pump-batpora-kupwara-237925/Home,https://locator.iocl.com/indianoil-marazi-filling-station-petrol-pump-batpora-kupwara-237925/Map
237920,Retail_Fuel,IndianOil,Ishfaq Filling Station,GasStation,Jammu And Kashmir,Kupwara,Shilhal,"Lock No 4916, Rajwara Road, Handwara",193221,India,34.401396,74.277025,+919419006832,ishfaqrashid2010@yahoo.com,Rashid Rubiya,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4.1,18,https://locator.iocl.com/indianoil-ishfaq-filling-station-petrol-pump-shilhal-kupwara-237920/Home,https://locator.iocl.com/indianoil-ishfaq-filling-station-petrol-pump-shilhal-kupwara-237920/Map
238180,Retail_Fuel,IndianOil,Evergreen Filling Station,GasStation,Jammu And Kashmir,Kupwara,Kakroosa,"Ground Floor, Kralpora",193224,India,34.497178000,74.122827000,+919622698187,jaffarkhan4225@gmail.com,Hussain Jaffar,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",3.7,92,https://locator.iocl.com/indianoil-evergreen-filling-station-petrol-pump-kakroosa-kupwara-238180/Home,https://locator.iocl.com/indianoil-evergreen-filling-station-petrol-pump-kakroosa-kupwara-238180/Map
238832,Retail_Fuel,IndianOil,Lolab Filling Station,GasStation,Jammu And Kashmir,Kupwara,Sogam,"Ground Floor, Khumberal",193223,India,34.539738000,74.299165000,+919697613912,lolab.fillingstation@gmail.com,Akhter Razia,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",3.9,23,https://locator.iocl.com/indianoil-lolab-filling-station-petrol-pump-sogam-kupwara-238832/Home,https://locator.iocl.com/indianoil-lolab-filling-station-petrol-pump-sogam-kupwara-238832/Map
518528,Retail_Fuel,IndianOil,Aabshar Fuels,GasStation,Jammu And Kashmir,Kupwara,Kulangam,"Drugmulla, Sopore Kupwara Highway",193222,India,34.490448,74.279412,+919070056700,Arbaz.Khurshid6@Gmail.Com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.3,18,https://locator.iocl.com/indianoil-aabshar-fuels-petrol-pump-kulangam-kupwara-518528/Home,https://locator.iocl.com/indianoil-aabshar-fuels-petrol-pump-kulangam-kupwara-518528/Map
277772,Retail_Fuel,IndianOil,Shaheed Gm Filling Stn,GasStation,Jammu And Kashmir,Kupwara,Bumhama,Ground Floor,193222,India,34.513660,74.260256,+911955253267,shaheedgm@gmail.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,2.8,6,https://locator.iocl.com/indianoil-shaheed-gm-filling-stn-petrol-pump-bumhama-kupwara-277772/Home,https://locator.iocl.com/indianoil-shaheed-gm-filling-stn-petrol-pump-bumhama-kupwara-277772/Map
